MaterialTicker,ExchangeCode,MMBuy,MMSell,PriceAverage,AskCount,Ask,Supply,BidCount,Bid,Demand,FullTicker,Open,Close,High,Low,Traded,OpenYesterday,CloseYesterday,HighYesterday,LowYesterday,TradedYesterday,TWAP7D,VWAP7D,Traded7D,AverageTraded7D,TWAP30D,VWAP30D,Traded30D,AverageTraded30D
"MWF","NC2","","",187.81,100,305,100,"","",0,"MWF.NC2","","","","","","","","","","","","","","","","","",""
"N","AI1",33,"",190,800,200,2727,500,125,22926,"N.AI1","","","","","","","","","","",132.75,132.41,5521,788.71,111.76,111.86,28616,953.87
"N","CI1",33,"",100,4500,100,17601,1500,88,24882,"N.CI1","","","","","","","","","","",104.26,102.51,10860,1551.43,95.4,90.27,44350,1478.33
"N","CI2","","",68,1030,68,15420,"","",0,"N.CI2","","","","","","","","","","",68,68,320,45.71,66,65.08,1370,45.67
"N","IC1",33,"",101,150,160,21393,1000,110,31739,"N.IC1","","","","","","","","","","",130.3,140.79,11153,1593.29,156.83,155.02,45325,1510.83
"N","NC1",33,"",114,90,114,110710,200,93,47220,"N.NC1","","","","","","","","","","",110.08,108.31,26278,3754,108.69,106.84,165395,5513.17
"N","NC2","","",66.12,100,120,100,"","",0,"N.NC2","","","","","","","","","","","","","","","","","",""
"NA","AI1",25,"",25,39,25.2,166426,100,25,100,"NA.AI1","","","","","","","","","","",25.06,25.05,17401,2485.86,25.05,25.05,69386,2312.87
"NA","CI1",25,"",25,100,25.9,22109,100,25,200,"NA.CI1","","","","","","","","","","",25.08,25.1,4354,622,25.05,25.06,27911,930.37
"NA","CI2","","",1,80,25.1,1160,500,1.1,5634,"NA.CI2","","","","","","","","","","","","","","","","","",""
"NA","IC1",25,"",25,52,25.1,5860,100,25,100,"NA.IC1","","","","","","","","","","",25.04,25.04,6313,901.86,25.03,25.03,33938,1131.27
"NA","NC1",25,"",25,32212,25.1,45230,100,25,200,"NA.NC1","","","","","","","","","","",25.05,25.05,11240,1605.71,25.04,25.03,109856,3661.87
"NA","NC2","","",6,666,16,1538,5000,1,5000,"NA.NC2","","","","","","","","","","","","","","",6,6,1,0.03
"NAB","AI1","","",75,"","",0,1115,75,1135,"NAB.AI1","","","","","","","","","","","","","","",88.1,88.39,9728,324.27
"NAB","CI1","","",86.7,899,86.7,31963,25,80.2,3987,"NAB.CI1","","","","","","","","","","",86.7,86.7,54,7.71,86.31,86.49,2839,94.63
"NAB","CI2","","",126.51,1000,150,1000,"","",0,"NAB.CI2","","","","","","","","","","","","","","","","","",""
"NAB","IC1","","",93,"","",0,2000,93,4473,"NAB.IC1","","","","","","","","","","","","","","",93,93,160,5.33
"NAB","NC1","","",95,673,95,30654,225,60,19857,"NAB.NC1","","","","","","","","","","",94.9,94.9,395,56.43,94.06,93.5,4819,160.63
"NAB","NC2","","",70,980,140,980,180,70,180,"NAB.NC2","","","","","","","","","","","","","","","","","",""
"NCS","AI1","","",35.4,4000,44.8,41500,9805,35.4,34805,"NCS.AI1","","","","","","","","","","",53.8,50.38,13600,1942.86,58.62,60.4,68372,2279.07
"NCS","CI1","","",50.03,36000,58,49276,404,56.2,404,"NCS.CI1","","","","","","","","","","",54.8,50.1,5528,789.71,58.84,60.32,27762,925.4
"NCS","CI2","","",40,1000,100,1000,"","",0,"NCS.CI2","","","","","","","","","","","","","","",40,40,1000,33.33
"NCS","IC1","","",60,129,60,129,5791,35,10791,"NCS.IC1","","","","","","","","","","",59.5,59.5,2500,357.14,60.13,59.83,5100,170
"NCS","NC1","","",47,50000,56,123927,4820,47,33920,"NCS.NC1","","","","","","","","","","",49.75,52,10750,1535.71,58.59,58.62,152470,5082.33
"NCS","NC2","","",16.95,"","",0,"","",0,"NCS.NC2","","","","","","","","","","","","","","","","","",""
"NE","AI1",150,"",259,3569,259,35037,200,151,300,"NE.AI1","","","","","","","","","","","","","","",207,201.22,36,1.2
"NE","CI1",150,"",239,1006,239,16848,256,163,556,"NE.CI1","","","","","","","","","","","","","","",239,239,534,17.8
"NE","CI2","","",300,300,250,300,"","",0,"NE.CI2","","","","","","","","","","","","","","","","","",""
"NE","IC1",150,"",214,3750,212,104408,20,151,120,"NE.IC1","","","","","","","","","","","","","","",215,215,40,1.33
"NE","NC1",150,"",151,219,190,32993,686,151,786,"NE.NC1","","","","","","","","","","",172.5,152.53,281,40.14,190.59,184.56,8978,299.27
"NE","NC2","","",300,100,300,100,"","",0,"NE.NC2","","","","","","","","","","","","","","","","","",""
"NF","AI1","","",8870,8,8870,105,23,2000,23,"NF.AI1","","","","","","","","","","","","","","","","","",""
"NF","CI1","","",8000,6,8000,6,"","",0,"NF.CI1","","","","","","","","","","","","","","","","","",""
"NF","CI2","","",5107.05,"","",0,"","",0,"NF.CI2","","","","","","","","","","","","","","","","","",""
"NF","IC1","","",8100,2,8250,6,"","",0,"NF.IC1","","","","","","","","","","","","","","","","","",""
"NF","NC1","","",8980,10,10000,10,"","",0,"NF.NC1","","","","","","","","","","","","","","","","","",""
"NF","NC2","","",5107.05,"","",0,"","",0,"NF.NC2","","","","","","","","","","","","","","","","","",""
"NFI","AI1","","",22.5,32800,22.5,52658,"","",0,"NFI.AI1","","","","","","","","","","","","","","",17,14.82,5640,188
"NFI","CI1","","",12,3000,12,24008,7002,9,17002,"NFI.CI1","","","","","","","","","","",12,12,500,71.43,12,12,500,16.67
"NFI","CI2","","",20,1000,19,1000,"","",0,"NFI.CI2","","","","","","","","","","","","","","","","","",""
"NFI","IC1","","",19.1,17086,18.9,67140,"","",0,"NFI.IC1","","","","","","","","","","","","","","",18.9,18.61,1412,47.07
"NFI","NC1","","",12.5,9039,12.5,105128,500,0.5,2000,"NFI.NC1","","","","","","","","","","",11.72,11.13,1659,237,11.55,9.93,20282,676.07
"NFI","NC2","","",6.15,200,10,200,"","",0,"NFI.NC2","","","","","","","","","","","","","","","","","",""
"NG","AI1","","",700,50,1150,2119,450,700,1250,"NG.AI1","","","","","","","","","","",700,700,20,2.86,825,1138.08,323,10.77
"NG","CI1","","",1400,160,1300,202,420,700,420,"NG.CI1","","","","","","","","","","","","","","","","","",""
"NG","CI2","","",797.21,20,1500,120,"","",0,"NG.CI2","","","","","","","","","","","","","","","","","",""
"NG","IC1","","",1000,"","",0,498,700,508,"NG.IC1","","","","","","","","","","","","","","","","","",""
"NG","NC1","","",1340,29,1340,1726,240,1010,2019,"NG.NC1","","","","","","","","","","",1265,1198.49,106,15.14,1201,1230.38,970,32.33
"NG","NC2","","",797.21,"","",0,"","",0,"NG.NC2","","","","","","","","","","","","","","","","","",""
"NL","AI1","","",3810,457,5080,946,41,3810,3028,"NL.AI1","","","","","","","","","","",3984.58,4077.32,820,117.14,4445.96,4257.06,1879,62.63
"NL","CI1","","",4450,2,4450,610,4,4000,1129,"NL.CI1","","","","","","","","","","",4183.75,4144.94,527,75.29,4444.17,4562.6,2135,71.17
"NL","CI2","","",800,"","",0,199,800,199,"NL.CI2","","","","","","","","","","","","","","","","","",""
"NL","IC1","","",3810,140,5300,1199,100,3830,1169,"NL.IC1","","","","","","","","","","",4030,4030,139,19.86,4882.69,4622.99,374,12.47
"NL","NC1","","",5600,263,5600,1029,15,4700,275,"NL.NC1","","","","","","","","","","",5204.5,5120.29,557,79.57,5541.43,5468.43,3426,114.2
"NL","NC2","","",5000,10,4500,70,"","",0,"NL.NC2","","","","","","","","","","","","","","","","","",""
"NN","AI1","","",50000,"","",0,8,30000,8,"NN.AI1","","","","","","","","","","","","","","","","","",""
"NN","CI1","","",50000,"","",0,10,30000,10,"NN.CI1","","","","","","","","","","","","","","","","","",""
"NN","CI2","","",29300,1,29300,2,"","",0,"NN.CI2","","","","","","","","","","","","","","","","","",""
"NN","IC1","","",50000,"","",0,"","",0,"NN.IC1","","","","","","","","","","","","","","","","","",""
"NN","NC1","","",30000,5,69000,15,"","",0,"NN.NC1","","","","","","","","","","","","","","","","","",""
"NN","NC2","","",29346.2,"","",0,"","",0,"NN.NC2","","","","","","","","","","","","","","","","","",""
"NOZ","AI1","","",16000,"","",0,50,10000,50,"NOZ.AI1","","","","","","","","","","","","","","","","","",""
"NOZ","CI1","","",45000,"","",0,10,36000,10,"NOZ.CI1","","","","","","","","","","","","","","","","","",""
"NOZ","CI2","","",43572.59,"","",0,"","",0,"NOZ.CI2","","","","","","","","","","","","","","","","","",""
"NOZ","IC1","","",43572.59,"","",0,"","",0,"NOZ.IC1","","","","","","","","","","","","","","","","","",""
"NOZ","NC1","","",40000,"","",0,"","",0,"NOZ.NC1","","","","","","","","","","","","","","","","","",""
"NOZ","NC2","","",43572.59,"","",0,"","",0,"NOZ.NC2","","","","","","","","","","","","","","","","","",""
"NR","AI1","","",649,50,649,5750,600,421,23721,"NR.AI1","","","","","","","","","","",597.8,583.2,2175,310.71,544,500.28,9075,302.5
"NR","CI1","","",421,10000,500,11550,500,422,2100,"NR.CI1","","","","","","","","","","",421,421,2000,285.71,469.31,456.25,14000,466.67
"NR","CI2","","",199.21,500,700,500,"","",0,"NR.CI2","","","","","","","","","","","","","","","","","",""
"NR","IC1","","",455,8000,475,15645,500,403,9986,"NR.IC1","","","","","","","","","","","","","","",478.13,477,4250,141.67
"NR","NC1","","",480,4000,480,22855,500,451,10350,"NR.NC1","","","","","","","","","","",456.67,456.3,9200,1314.29,462.32,447.85,67830,2261
"NR","NC2","","",199.21,"","",0,"","",0,"NR.NC2","","","","","","","","","","","","","","","","","",""
"NS","AI1","","",330,240,398,17232,200,311,26301,"NS.AI1","","","","","","","","","","",385,379.05,12522,1788.86,392.4,385.84,48892,1629.73
"NS","CI1","","",400,852,400,3177,50,315,15856,"NS.CI1","","","","","","","","","","",352.13,354.39,7216,1030.86,351.82,349.43,30023,1000.77
"NS","CI2","","",250,490,385,490,1500,210,2500,"NS.CI2","","","","","","","","","","",250,250,500,71.43,317.5,252.65,510,17
"NS","IC1","","",424,300,424,14588,168,400,4210,"NS.IC1","","","","","","","","","","",403.08,382.21,8349,1192.71,452.65,437.82,31359,1045.3
"NS","NC1","","",390,1312,399,9708,343,390,15582,"NS.NC1","","","","","","","","","","",394.38,392.29,17167,2452.43,406.81,401.37,62553,2085.1
"NS","NC2","","",350,40,350,40,1000,200,1000,"NS.NC2","","","","","","","","","","","","","","","","","",""
"NST","AI1","","",1560,136,3990,136,82,1600,185,"NST.AI1","","","","","","","","","","",1560,1560,35,5,1512.78,1390.37,1168,38.93
"NST","CI1","","",1400,553,2390,554,55,1600,605,"NST.CI1","","","","","","","","","","",1400,1400,50,7.14,1277.5,1253.49,352,11.73
"NST","CI2","","",1345.15,200,1200,200,"","",0,"NST.CI2","","","","","","","","","","","","","","","","","",""
"NST","IC1","","",2660,8,2250,81,100,1600,120,"NST.IC1","","","","","","","","","","","","","","",1830,1480.68,117,3.9
"NST","NC1","","",2450,5,2420,1451,100,1600,370,"NST.NC1","","","","","","","","","","",2465,2456.92,13,1.86,2476.75,2071.64,266,8.87
"NST","NC2","","",1345.15,"","",0,"","",0,"NST.NC2","","","","","","","","","","","","","","","","","",""
"NUT","AI1",88,"",190,1260,230,5765,6068,190,6636,"NUT.AI1","","","","","","","","","","",216.67,193.64,220,31.43,201.16,196.37,4358,145.27
"NUT","CI1",88,"",239,772,239,3801,285,212,10158,"NUT.CI1","","","","","","","","","","",214.38,215.2,465,66.43,216.48,216.26,2075,69.17
"NUT","CI2","","",200,8,200,508,"","",0,"NUT.CI2","","","","","","","","","","",200,200,4,0.57,200,200,4,0.13
"NUT","IC1",88,"",201,8,248,5308,761,201,29395,"NUT.IC1","","","","","","","","","","",229.2,227.2,1370,195.71,233.78,230.27,6671,222.37
"NUT","NC1",88,"",262.89,1640,264,10238,100,242,13637,"NUT.NC1","","","","","","","","","","",246.25,251.06,781,111.57,248.03,249.28,2879,95.97
"NUT","NC2","","",151.71,72,200,72,"","",0,"NUT.NC2","","","","","","","","","","","","","","","","","",""
"NV1","AI1",100000,"",189000,1,189000,10,100,100000,100,"NV1.AI1","","","","","","","","","","","","","","","","","",""
"NV1","CI1",100000,"",250000,1,250000,2,1,185000,102,"NV1.CI1","","","","","","","","","","","","","","","","","",""
"NV1","CI2","","",93513.05,3,300000,3,"","",0,"NV1.CI2","","","","","","","","","","","","","","","","","",""
"NV1","IC1",100000,"",275000,"","",0,100,100000,100,"NV1.IC1","","","","","","","","","","","","","","","","","",""
"NV1","NC1",100000,"",180000,"","",0,1,171000,112,"NV1.NC1","","","","","","","","","","","","","","",170000,170000,1,0.03
"NV1","NC2","","",93513.05,"","",0,"","",0,"NV1.NC2","","","","","","","","","","","","","","","","","",""
"NV2","AI1",150000,"",150493.59,2,249000,34,100,150000,100,"NV2.AI1","","","","","","","","","","","","","","",150500,150500,3,0.1
"NV2","CI1",150000,"",150000,1,240000,23,1,151000,101,"NV2.CI1","","","","","","","","","","","","","","",150000,150000,9,0.3
"NV2","CI2","","",130169.9,3,400000,3,"","",0,"NV2.CI2","","","","","","","","","","","","","","","","","",""
"NV2","IC1",150000,"",300000,10,375000,11,100,150000,100,"NV2.IC1","","","","","","","","","","","","","","","","","",""
"NV2","NC1",150000,"",151000,20,250000,33,1,151000,101,"NV2.NC1","","","","","","","","","","","","","","","","","",""
"NV2","NC2","","",130169.9,"","",0,"","",0,"NV2.NC2","","","","","","","","","","","","","","","","","",""
"O","AI1",32,"",94.9,1354,94.9,133607,480,86.1,62951,"O.AI1","","","","","","","","","","",88.6,87.93,18855,2693.57,85.42,84.56,128263,4275.43
"O","CI1",32,"",95,18,95,10560,54,81.1,21179,"O.CI1","","","","","","","","","","",92.3,91.01,9396,1342.29,102.76,98,31426,1047.53
"O","CI2","","",100,"","",0,"","",0,"O.CI2","","","","","","","","","","",100,100,500,71.43,87.5,90,2500,83.33
"O","IC1",32,"",113,388,113,10929,100,90.5,15375,"O.IC1","","","","","","","","","","",92.49,94.18,8120,1160,92.66,92.8,46470,1549
"O","NC1",32,"",85,2184,97,101795,15,85,45826,"O.NC1","","","","","","","","","","",92.05,92.05,40617,5802.43,99.22,99.52,196970,6565.67
"O","NC2","","",150,"","",0,10,160,10,"O.NC2","","","","","","","","","","","","","","",136.67,141.05,950,31.67
"OFF","AI1","","",100,1450,100,24381,5000,93.1,45818,"OFF.AI1","","","","","","","","","","",97.33,96.63,2250,321.43,118.12,115.46,21128,704.27
"OFF","CI1","","",105,3930,105,17735,2500,82,4786,"OFF.CI1","","","","","","","","","","",107.5,106.82,110,15.71,110.64,109.35,15870,529
"OFF","CI2","","",115,190,115,190,"","",0,"OFF.CI2","","","","","","","","","","","","","","",115,115,810,27
"OFF","IC1","","",82.77,1000,184,17045,1330,82,11390,"OFF.IC1","","","","","","","","","","",183.88,166.32,4480,640,175.05,177.97,24100,803.33
"OFF","NC1","","",100,360,100,28759,20,95.2,27790,"OFF.NC1","","","","","","","","","","",105.79,103.83,4200,600,109.41,110.81,53880,1796
"OFF","NC2","","",75,500,85,500,"","",0,"OFF.NC2","","","","","","","","","","","","","","",75,75,500,16.67
"OLF","AI1","","",780,270,1100,270,400,500,1800,"OLF.AI1","","","","","","","","","","","","","","","","","",""
"OLF","CI1","","",1000,5,1000,15,"","",0,"OLF.CI1","","","","","","","","","","","","","","","","","",""
"OLF","CI2","","",960.56,10,1200,10,"","",0,"OLF.CI2","","","","","","","","","","","","","","","","","",""
"OLF","IC1","","",900,6,600,41,"","",0,"OLF.IC1","","","","","","","","","","","","","","","","","",""
"OLF","NC1","","",850,6,600,10,494,450,494,"OLF.NC1","","","","","","","","","","","","","","","","","",""
"OLF","NC2","","",960.56,"","",0,"","",0,"OLF.NC2","","","","","","","","","","","","","","","","","",""
"OS","AI1","","",40300,23,48000,275,5,40300,48,"OS.AI1","","","","","","","","","","","","","","",47000,47000,34,1.13
"OS","CI1","","",65000,1,70000,4,"","",0,"OS.CI1","","","","","","","","","","","","","","","","","",""
"OS","CI2","","",45000,"","",0,"","",0,"OS.CI2","","","","","","","","","","","","","","","","","",""
"OS","IC1","","",80000,10,59000,10,10,30000,10,"OS.IC1","","","","","","","","","","","","","","","","","",""
"OS","NC1","","",55000,50,56000,76,50,46000,62,"OS.NC1","","","","","","","","","","","","","","",48000,48000,50,1.67
"OS","NC2","","",30263.04,"","",0,"","",0,"OS.NC2","","","","","","","","","","","","","","","","","",""
"OVE","AI1",40,153,99,274,99,61425,200,91.1,21758,"OVE.AI1","","","","","","","","","","",94.17,94.06,11497,1642.43,101.08,100.53,54161,1805.37
"OVE","CI1",40,153,113,277,113,86275,50,106,91986,"OVE.CI1","","","","","","","","","","",116.25,116.28,8569,1224.14,101.35,99.29,63386,2112.87
"OVE","CI2","","",90,690,90,8028,"","",0,"OVE.CI2","","","","","","","","","","","","","","",99.54,97.85,267,8.9
"OVE","IC1",40,153,92,19793,92,139641,50,85,37385,"OVE.IC1","","","","","","","","","","",91.91,91.39,19674,2810.57,94.39,94.96,84749,2824.97
"OVE","NC1",40,153,103,1506,103,121607,100,100,47907,"OVE.NC1","","","","","","","","","","",100.44,100.19,18935,2705,100.6,100.86,128745,4291.5
"OVE","NC2","","",80,147,97,636,150,80,150,"OVE.NC2","","","","","","","","","","","","","","",83.17,80.45,2100,70
"PCB","AI1","","",2403.57,"","",0,40,1950,455,"PCB.AI1","","","","","","","","","","",2400,2400,86,12.29,2154.17,2220.74,757,25.23
"PCB","CI1","","",2100,"","",0,500,2000,600,"PCB.CI1","","","","","","","","","","",2100,2100,761,108.71,2086.67,2097.24,1231,41.03
"PCB","CI2","","",2000,500,2100,2600,"","",0,"PCB.CI2","","","","","","","","","","","","","","",2000,2000,2228,74.27
"PCB","IC1","","",2450,85,2380,2995,250,1710,721,"PCB.IC1","","","","","","","","","","","","","","","","","",""
"PCB","NC1","","",2250,404,2250,475,40,1800,729,"PCB.NC1","","","","","","","","","","","","","","",2262.5,2207.01,1056,35.2
"PCB","NC2","","",805.38,"","",0,"","",0,"PCB.NC2","","","","","","","","","","","","","","","","","",""
"PDA","AI1","","",3360,10,3360,2147,46,3000,301,"PDA.AI1","","","","","","","","","","",3360,3360,12,1.71,3596.76,3481.85,765,25.5
"PDA","CI1","","",3000,27,3000,1241,30,2210,130,"PDA.CI1","","","","","","","","","","",3000,3000,6,0.86,3214.32,2982.74,582,19.4
"PDA","CI2","","",5000,100,4900,161,100,2200,100,"PDA.CI2","","","","","","","","","","","","","","","","","",""
"PDA","IC1","","",3700,398,3500,1381,50,2620,462,"PDA.IC1","","","","","","","","","","","","","","",4450,5023.53,17,0.57
"PDA","NC1","","",2900,643,2900,1804,4,2520,1050,"PDA.NC1","","","","","","","","","","",2877,2782.78,347,49.57,3295.95,3235.98,1587,52.9
"PDA","NC2","","",6000,50,5000,50,"","",0,"PDA.NC2","","","","","","","","","","","","","","","","","",""
"PE","AI1","","",10.8,1176,10.8,392213,15586,10.6,2230031,"PE.AI1","","","","","","","","","","",9.47,9.58,306611,43801.57,9.4,9.57,2355643,78521.43
"PE","CI1","","",8.1,56000,8.19,277707,30242,8.1,1636704,"PE.CI1","","","","","","","","","","",7.86,7.51,1849168,264166.86,8.82,8.34,3813153,127105.1
"PE","CI2","","",6,99000,8,113457,"","",0,"PE.CI2","","","","","","","","","","",6.92,6.06,167487,23926.71,6.92,6.06,167487,5582.9
"PE","IC1","","",8.8,27647,9.75,622708,2500,8.8,715191,"PE.IC1","","","","","","","","","","",8.91,9.07,94338,13476.86,8.61,8.59,520814,17360.47
"PE","NC1","","",9.8,10000,9.7,1629223,10000,9.3,1312079,"PE.NC1","","","","","","","","","","",9.8,9.87,539898,77128.29,9.37,9.33,2651993,88399.77
"PE","NC2","","",7.8,5000,8,16000,5000,7.5,5000,"PE.NC2","","","","","","","","","","","","","","",7.8,7.8,400,13.33
"PFE","AI1","","",450,215,679,399,130,450,990,"PFE.AI1","","","","","","","","","","",450,450,50,7.14,524.83,584.03,670,22.33
"PFE","CI1","","",400,927,662,3293,"","",0,"PFE.CI1","","","","","","","","","","",400,400,220,31.43,400,400,270,9
"PFE","CI2","","",480.87,425,550,1125,"","",0,"PFE.CI2","","","","","","","","","","","","","","","","","",""
"PFE","IC1","","",539,30,489,1981,400,300,400,"PFE.IC1","","","","","","","","","","","","","","",546.5,553.73,336,11.2
"PFE","NC1","","",470,220,469,11250,270,300,270,"PFE.NC1","","","","","","","","","","",471.5,472.7,300,42.86,462.2,429.81,10794,359.8
"PFE","NC2","","",500,"","",0,309,500,309,"PFE.NC2","","","","","","","","","","","","","","","","","",""
"PG","AI1","","",39.1,1550,39.1,507349,10000,37,264769,"PG.AI1","","","","","","","","","","",40.63,40.49,211011,30144.43,39.15,39.5,1227916,40930.53
"PG","CI1","","",40.8,8000,42.9,359512,750,40.8,48530,"PG.CI1","","","","","","","","","","",45.6,45.04,114722,16388.86,44.06,45.84,469835,15661.17
"PG","CI2","","",43,396,43,16044,20000,20,103000,"PG.CI2","","","","","","","","","","","","","","",33.8,21.93,125964,4198.8
